PID,DATE,Q-KEY,PAGE,"QUESTION ID",QUESTION,ANSWER,VALUE
752,11-05-2022,VG,1,11,"Dans quel pays habites-tu ?",France,0
752,11-05-2022,VG,1,12,Sexe,Garçon,1
753,11-05-2022,QFP,1,1,day_dob,07,0
753,11-05-2022,QFP,1,1,month_dob,11,0
753,11-05-2022,QFP,1,1,year_dob,2011,0
753,11-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
753,11-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",7e,0
753,11-05-2022,QFP,1,4,"independent dragging",Oui,0
753,11-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",france,0
753,11-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
753,11-05-2022,SDQ,1,1,"ladder community",5,5
753,11-05-2022,SDQ,2,1,"ladder people in France",5,5
753,11-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
753,11-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu","Universités / Grandes écoles / Ecoles supérieures du secondaire",4
753,11-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
753,11-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps plein",0
753,11-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......","Journalisme, urbanisme",0
753,11-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)","Chef d'entreprise",0
753,11-05-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Ne souhaite pas répondre",10
753,11-05-2022,SDQ,4,1,"Nombre de personnes",5,0
753,11-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",3,0
753,11-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
753,11-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
753,11-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
753,11-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
753,11-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Ne souhaite pas répondre",10
753,11-05-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","1 à 2 mois",1
753,11-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","Ne souhaite pas répondre",10
753,11-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Ne souhaite pas répondre",10
753,11-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?",Jamais,4
753,11-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?","Très bon",0
753,11-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
753,11-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",8,0
753,11-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",10,0
753,11-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",6,0
753,11-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",10,0
753,11-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",10,0
753,11-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Oui,0
753,11-05-2022,VG,1,10,"Quel âge as-tu ?",10,0
753,11-05-2022,VG,1,11,"Dans quel pays habites-tu ?",france,0
753,11-05-2022,VG,1,12,Sexe,Garçon,1
754,11-05-2022,QFP,1,1,day_dob,07,0
754,11-05-2022,QFP,1,1,month_dob,11,0
754,11-05-2022,QFP,1,1,year_dob,2011,0
754,11-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
754,11-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",7e,0
754,11-05-2022,QFP,1,4,"independent dragging",Oui,0
754,11-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",France,0
754,11-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Fille,1
754,11-05-2022,SDQ,1,1,"ladder community",5,5
754,11-05-2022,SDQ,2,1,"ladder people in France",5,5
754,11-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
754,11-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu","Universités / Grandes écoles / Ecoles supérieures du secondaire",4
754,11-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
754,11-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps plein",0
754,11-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",Pharmacie,0
754,11-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)",,0
754,11-05-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Ne souhaite pas répondre",10
754,11-05-2022,SDQ,4,1,"Nombre de personnes",5,0
754,11-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",3,0
754,11-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
754,11-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
754,11-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
754,11-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
754,11-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Ne souhaite pas répondre",10
754,11-05-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","1 à 2 mois",1
754,11-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","Ne souhaite pas répondre",10
754,11-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Ne souhaite pas répondre",10
754,11-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?","Plusieurs fois par mois",2
754,11-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?",Bon,2
754,11-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
754,11-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",8,0
754,11-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",8,0
754,11-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",10,0
754,11-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",3,0
754,11-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",4,0
754,11-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
754,11-05-2022,VG,1,10,"Quel âge as-tu ?",10,0
754,11-05-2022,VG,1,11,"Dans quel pays habites-tu ?",France,0
754,11-05-2022,VG,1,12,Sexe,Fille,2
1442,12-07-2022,QFP,1,1,day_dob,1,0
1442,12-07-2022,QFP,1,1,month_dob,1,0
1442,12-07-2022,QFP,1,1,year_dob,2013,0
1442,12-07-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
1442,12-07-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",test,0
1442,12-07-2022,QFP,1,4,"independent dragging",Oui,0
1442,12-07-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",test,0
1442,12-07-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
1442,12-07-2022,SDQ,1,1,"ladder community",,0
1442,12-07-2022,SDQ,2,1,"ladder people in France",,0
1442,12-07-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
1442,12-07-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",,0
1442,12-07-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)",,0
1442,12-07-2022,SDQ,4,1,"Nombre de personnes",,0
1442,12-07-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",,0
1442,12-07-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",,0
1442,12-07-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",,0
1442,12-07-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
1442,12-07-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?",Jamais,4
1442,12-07-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?","Plutôt bon",1
1442,12-07-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
1442,12-07-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",5,0
1442,12-07-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",5,0
1442,12-07-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
1442,12-07-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
1442,12-07-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",5,0
1442,12-07-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Oui,0
1442,12-07-2022,VG,1,10,"Quel âge as-tu ?",test,0
1442,12-07-2022,VG,1,11,"Dans quel pays habites-tu ?",test,0
1442,12-07-2022,VG,1,12,Sexe,Garçon,1
